1	0.013837111	0.116315644	0	0	0	-0.197
2	5.185555621	0.062079693	0	0	0	0.136
3	10.12351333	-0.027697685	0	0	0	-0.004
4	14.71872999	-0.134693157	0	0	0	0.017
5	19.44884311	-0.095187397	0	0	0	0.152
6	24.00870687	-0.245216254	0	0	0	-0.124
7	28.85532715	-0.267026387	0	0	0	0.068
8	33.80945504	-0.323531306	0	0	0	-0.148
9	38.45722238	-0.266477202	0	0	0	-0.026
10	42.81458838	-0.402280599	0	0	0	0.152
11	46.71047454	-0.061863764	0	0	0	0.7855
12	46.81226704	0.601783349	0	0	0	1.533
13	46.68383454	5.219644712	0	0	0	1.554
14	46.66739525	9.810636883	0	0	0	1.664
15	46.7443226	14.61302331	0	0	0	1.512
16	46.85736487	19.54482211	0	0	0	1.689
17	46.71447686	24.03268634	0	0	0	1.504
18	46.75545104	28.89222184	0	0	0	1.513
19	46.53767006	30.44896968	0	0	0	2.3265
20	41.72406884	30.26692241	0	0	0	3.02
21	37.19023792	30.21060562	0	0	0	3.01
22	32.27347178	30.26699978	0	0	0	3.129
23	27.49613579	30.23471538	0	0	0	3.104
24	22.38411884	30.25366903	0	0	0	3.104
25	17.87018219	30.37311088	0	0	0	3.103
26	13.07796223	30.50286798	0	0	0	3.08
27	8.347345512	30.50513954	0	0	0	3.082
28	3.287071609	30.34985392	0	0	0	3.115
29	-1.625933202	30.44968735	0	0	0	3.069
30	-6.469742661	30.59232124	0	0	0	3.127
31	-11.32488425	30.58001333	0	0	0	3.132
32	-16.07556257	30.54609276	0	0	0	-2.96
33	-20.60015806	30.41480924	0	0	0	-2.996
34	-22.64054082	30.33198027	0	0	0	-2.574
35	-22.84758699	25.55370286	0	0	0	-1.594
36	-22.82309145	20.72449961	0	0	0	-1.495
37	-22.79178324	15.74308583	0	0	0	-1.636
38	-22.98739768	11.13979785	0	0	0	-1.501
39	-22.99555623	6.41729699	0	0	0	-1.644
40	-22.8621561	1.895727341	0	0	0	-1.614
41	-22.67835552	0.050702299	0	0	0	-0.661
42	-17.98953748	0.016302026	0	0	0	0.016
43	-13.46969734	0.071425059	0	0	0	-0.089
44	-8.645517404	0.230143218	0	0	0	0.249
45	-3.629218191	0.242497393	0	0	0	-0.109
